214,324,341,216,1,4532,0,1,0,1,55,6,1
1207,1,235,0,0,2624,0,0,0,1,48,2,1
1660,5,554,0,0,289,0,0,0,2,74,25,1
718,351,353,852,4,2892,0,1,0,1,72,11,1
176,3,19,0,0,4,0,0,0,1,0,0,1
740,0,1,0,0,2231,0,0,0,1,20,2,1
1707,66,232,2,1,1322,0,0,0,1,26,0,1
121,436,241,1154,0,4256,0,0,0,1,99,6,1
46,2,113,0,0,11,0,0,0,2,62,20,1
868,752,979,942,3,13099,0,1,0,1,23,0,1
1105,0,0,0,0,70,0,0,0,1,55,0,1
960,606,606,150,0,11383,1,2,2,1,94,5,1
470,1,10,0,0,55,0,1,0,1,31,0,1
168,420,762,9,0,243,0,0,0,1,61,0,1
880,0,1,0,0,306,0,1,0,1,20,0,1
293,20,271,37,0,482,0,2,0,1,116,2,1
840,1,6,0,0,8287,0,0,0,2,1,0,1
596,140,286,23,0,529,0,2,0,1,93,2,1
434,9567,1850,0,3,91483,983,0,1,1,118,7,1
1379,19,1808,3,0,1284,0,0,0,1,48,0,1
189,1732,1996,1427,7,7165,0,1,0,1,66,4,1
371,3071,2896,710,2,9335,0,1,0,1,59,5,1
1677,60,194,1,0,771,0,0,0,2,20,2,1
758,1598,853,10032,24,44379,0,1,0,1,55,6,1
102,2,17,0,0,156,0,0,0,1,14,2,1
964,1435,1515,7,5,2533,0,0,0,2,43,3,1
790,1,13,0,0,2166,0,0,0,2,56,20,1
15,0,395,10,0,45,372,0,1,1,35,2,1
641,1681,928,296,0,43221,1,2,2,1,118,6,1
45,695,671,419,0,812,0,0,0,1,75,2,1
954,1654,2004,94,1,6170,0,0,0,1,55,0,1
1191,9,386,0,0,2535,0,0,0,1,44,4,1
442,586,543,2709,1,11856,0,1,0,1,55,6,1
886,159,926,5,0,450,0,0,0,1,44,0,1
932,4,911,0,0,2928,0,0,0,2,59,0,1
845,0,1,0,0,103,0,0,0,1,66,0,1
935,0,206,0,0,484,0,0,0,1,41,0,1
912,1,9,0,0,2437,0,0,0,2,31,0,1
344,2,15,0,0,836,0,0,0,1,62,0,1
131,713,129,84,0,297,362,0,1,1,118,7,1
153,7267,7615,29,0,635,0,0,0,1,55,0,1
553,1,3,0,0,2333,0,0,0,2,40,3,1
4,6,3,0,0,19,0,2,0,1,92,2,1
1202,977,258,5688,7,28363,0,2,1,1,82,6,1
39,8,82,0,0,2286,0,0,0,1,54,0,1
221,1122,991,152,0,3304,431,0,1,1,118,7,1
2,7,36,39,0,48,1,1,1,1,113,4,1
109,203,89,111,0,839,0,0,0,1,75,2,1
14,141,34,0,0,986,225,0,1,1,118,7,1
865,2,14,0,0,94,0,0,0,1,30,0,1
1649,2,21,0,0,1115,0,0,0,1,27,0,1
990,4,452,1,0,84,5,0,1,2,77,24,1
1423,0,0,0,0,944,0,0,0,2,56,0,1
479,68,213,111,0,2644,0,0,0,1,79,0,1
124,631,799,68,0,6003,556,0,1,1,118,7,1
533,1554,1567,638,0,11764,0,1,0,1,55,6,1
1545,0,275,0,0,872,0,0,0,1,54,0,1
932,15,47,0,0,890,0,0,0,1,32,0,1
1590,8,306,0,0,33,0,0,0,2,49,4,1
50,170,775,0,0,1181,1012,0,1,1,62,0,1
1570,97,361,24,0,578,0,1,0,1,34,0,1
50,0,6,10,0,1965,0,0,0,2,55,23,1
669,2,1,0,0,78,0,1,0,1,19,0,1
776,365,243,77,1,21975,0,1,0,1,83,13,1
840,20,20,2,0,201,0,0,0,1,76,1,1
229,286,262,15,0,1197,0,1,0,1,55,6,1
1314,3845,2239,756,2,90092,0,2,1,1,94,1,1
702,486,418,332,1,2874,0,0,0,1,74,1,1
116,173,1099,42,0,1914,168,2,1,1,118,0,1
783,3330,2842,0,21,6619,0,0,0,1,31,0,1
145,322,236,7,0,1803,600,0,1,1,118,7,1
1065,0,0,0,0,2715,0,0,0,1,37,0,1
74,494,761,0,1,2239,0,0,0,1,24,0,1
917,5154,4209,148,1,42921,0,1,0,1,38,3,1
391,375,460,0,0,686,151,0,1,1,118,7,1
11,1525,1637,0,0,3248,224,0,1,1,118,7,1
583,1640,1221,550,0,9406,97,1,2,1,140,0,1
631,223,165,816,1,15203,0,1,0,1,55,6,1
856,0,0,0,0,357,0,0,0,2,41,4,1
56,570,744,0,0,1583,245,0,1,1,118,7,1
1331,161,1232,8,0,284,0,1,0,1,55,6,1
25,0,0,0,0,61,1694,0,1,1,66,0,1
69,670,1,18581,0,24889,3,3,1,1,118,0,1
94,444,1632,1,0,2587,1754,0,1,1,48,0,1
847,0,243,0,0,4013,0,0,0,1,43,1,1
703,1707,1617,165,4,8521,0,1,0,1,66,4,1
49,1,9,0,0,839,3,0,1,2,78,23,1
216,540,715,421,0,3407,0,1,0,1,55,6,1
638,1018,480,106,1,17211,0,1,1,1,62,1,1
98,1872,1693,10,1,2300,0,2,0,1,93,2,1
199,869,288,17,0,11241,0,1,0,1,64,4,1
1541,0,2,0,0,761,0,0,0,1,45,7,1
17,24,118,0,0,22,0,0,0,1,56,8,1
1083,1745,1495,12965,8,77595,0,1,0,1,55,6,1
247,1116,8,24,10,653,0,0,0,1,102,0,1
1852,45,33,0,2,29,0,0,0,1,50,0,1
1715,1,4,0,0,127,0,1,0,1,29,0,1
712,400,482,354,0,6546,0,1,0,1,55,6,1
349,665,528,999,0,28892,0,1,0,1,59,2,1
1122,245,482,188,0,7931,0,1,0,1,79,3,1
679,62,124,7,0,640,1,2,1,1,118,3,1
1050,443,447,0,2,1846,0,0,0,1,34,1,1
492,1203,579,280,0,8604,607,0,1,1,118,7,1
50,1573,1552,62,0,3037,150,0,1,1,118,7,1
116,177,42,1296,0,4484,0,0,0,1,82,5,1
135,196,136,348,0,442,0,0,0,1,76,4,1
591,351,630,268,0,3032,0,1,0,1,66,4,1
935,0,207,0,0,401,0,0,0,1,64,0,1
827,181,141,0,0,1939,0,0,0,1,21,0,1
1129,440,432,347,6,5535,0,1,0,1,55,6,1
95,461,1680,1,0,2464,2448,0,1,1,48,0,1
331,0,17,0,0,3063,0,0,0,1,78,20,1
92,363,1671,1,0,2519,2641,0,1,1,40,2,1
16,7214,7856,32,1,6561,283,0,1,1,118,7,1
1575,4,402,0,0,161,0,0,0,2,65,20,1
675,455,1044,5990,0,5117,0,1,0,1,58,4,1
936,595,579,38,0,9089,0,1,0,1,55,6,1
114,257,143,646,0,5029,0,0,0,1,81,4,1
262,290,315,0,0,318,0,2,0,1,47,0,1
1612,8,334,9,0,250,53,1,1,1,57,0,1
1350,6,221,0,0,1397,0,0,0,1,34,0,1
55,112,110,187,0,78,0,0,0,1,59,3,1
171,2150,2137,1,1,11742,825,0,1,1,118,7,1
19,5,5,0,0,78,0,0,0,1,53,1,1
395,1695,1896,1331,1,9936,0,2,1,1,100,6,1
1765,4,413,0,0,86,0,0,0,2,96,20,1
20,382,387,7,0,578,0,0,0,1,74,1,1
710,1,2,0,0,156,0,1,0,1,34,0,1
1008,11,4,0,0,151,0,0,0,1,48,2,1
877,0,3,0,0,2617,0,0,0,1,19,0,1
662,3713,2556,1792,6,16761,0,1,0,1,55,6,1
1032,165,286,0,0,139,10,1,1,1,116,0,1
915,3,8,0,0,2867,0,0,0,1,40,0,1
217,0,3,0,0,8,0,0,0,1,56,0,1
102,222,154,10,1,1635,0,1,0,1,83,0,1
79,4,12,0,0,170,0,1,0,1,11,0,1
1088,1738,1342,6,0,25213,1,1,4,1,122,9,1
79,4,11,0,0,182,0,1,0,1,7,0,1
361,1,2,0,0,4,0,0,0,1,21,0,1
1677,60,194,1,0,911,0,0,0,1,62,4,1
363,418,379,0,0,1065,6,0,1,1,37,0,1
137,1,168,0,0,1195,0,0,0,1,25,3,1
870,0,77,1,0,39,0,0,0,1,24,0,1
213,126,333,98,0,1275,0,1,0,1,55,6,1
648,370,1780,0,0,8875,0,0,0,1,53,2,1
1183,0,1,0,0,1100,0,0,0,2,73,20,1
197,15,116,10,0,531,0,0,0,1,26,0,1
31,31,35,0,0,187,0,0,0,1,44,2,1
103,600,714,724,0,7400,0,2,0,1,91,2,1
317,16,204,1,0,111,0,0,0,1,31,5,1
316,2,932,0,0,459,0,0,0,1,36,0,1
1010,469,525,0,1,30936,1,4,1,1,108,0,1
62,313,14,14,0,2208,103,0,1,1,118,7,1
875,376,378,3787,1,11151,0,1,0,1,99,3,1
81,422,1617,1,2,2501,274,0,1,1,40,2,1
805,2,9,0,0,88,0,1,0,1,30,0,1
269,291,306,0,0,1389,0,1,0,1,89,0,1
11,0,5,0,0,11,4690,0,1,1,85,0,1
628,6,270,0,0,1386,0,0,0,2,80,21,1
972,1562,762,824,0,55393,1,1,2,1,96,3,1
1061,214,217,156,0,7266,0,2,1,1,77,6,1
76,1,33,0,0,1084,0,0,0,1,19,4,1
310,719,530,57,0,2017,1,2,1,1,114,1,1
16,8,42,0,0,7,0,0,0,1,86,6,1
743,1500,858,45,0,14403,0,1,0,1,58,6,1
156,169,561,15,0,90,346,0,1,1,52,0,1
1240,709,822,779,8,28240,0,2,1,1,89,0,1
1237,579,571,631,5,8611,0,1,0,1,55,6,1
931,70,391,10,0,390,173,0,1,1,66,0,1
62,13,78,0,0,443,0,1,0,1,111,0,1
131,1111,1293,7,0,1148,179,0,1,1,118,7,1
244,104,63,0,0,17462,0,0,0,1,42,0,1
1650,3,255,1,0,403,0,0,0,1,64,0,1
660,1406,1208,7243,1,15458,0,1,0,1,91,0,1
555,351,229,2285,1,27048,0,1,0,1,95,15,1
1508,1,388,0,0,20,0,0,0,1,99,0,1
669,91,22,6,0,121,51529,0,1,1,106,0,1
340,896,92,43,1,23736,1,1,1,1,91,2,1
602,1466,1147,36,1,687,0,2,0,1,102,1,1
655,4338,4295,16,1,9190,667,0,1,1,118,7,1
69,0,1,0,0,84,0,1,0,1,29,2,1
555,870,2001,289,1,6312,0,0,0,1,74,1,1
161,183,118,854,1,11799,0,1,1,1,85,0,1
1660,4,3,0,0,851,0,0,0,1,28,0,1
612,0,1,0,0,4792,0,0,0,1,67,0,1
140,943,2001,28,0,729,0,1,0,1,55,6,1
937,19,111,1,0,45,0,1,0,1,17,0,1
850,617,304,156,1,7153,0,0,0,1,75,2,1
173,57,89,0,0,995,0,0,0,1,0,0,1
1662,9,339,0,0,133,0,0,0,2,23,0,1
1205,1,235,0,0,1188,0,0,0,1,50,0,1
159,410,890,9,1,145,7,1,1,1,31,0,1
1452,4,355,0,0,428,0,0,0,2,58,20,1
94,477,1666,1,1,2636,1366,0,1,1,32,0,1
31,0,0,0,0,72,729,0,1,1,72,0,1
133,24,139,0,0,4190,65,0,1,1,66,0,1
1084,3218,3164,1020,3,25969,0,0,0,1,95,0,1
431,1.0663e+06,4.4612e+05,110,1196,75808,0,0,0,1,110,6,1
1263,1521,1479,4549,2,7491,0,1,0,1,55,6,1
1473,1384,1387,17174,6,12036,0,1,0,1,56,7,1
615,34516,36281,11,34,38125,0,0,0,1,110,0,1
350,33,37,2,0,993,0,0,0,1,39,0,1
1026,886,432,154,3,11343,0,1,0,1,55,6,1
512,1,246,0,0,46,0,0,0,1,50,0,1
602,2,9,0,0,2718,0,0,0,2,55,20,1
797,0,24,0,0,6,0,0,0,1,113,3,1
999,13,301,1,0,30,0,0,0,2,59,0,1
346,27,59,1,0,9,0,0,0,1,0,0,1
115,2095,2036,10,0,4,423,2,1,1,118,3,1
1103,1,1317,0,0,624,0,1,0,1,35,0,1
268,0,1,0,0,2199,0,0,0,2,63,26,1
249,104,63,0,0,18496,0,0,0,1,54,0,1
10,816,772,1,0,3616,569,0,1,1,118,7,1
34,906,1112,0,1,737,2,0,1,1,91,3,1
143,455,563,10,0,684,0,0,0,1,62,0,1
113,2134,1423,7,1,51339,0,1,1,1,75,0,1
98,446,1749,1,3,2731,2326,0,1,1,47,2,1
418,920,818,5448,3,17216,0,1,0,1,55,6,1
80,468,1370,45,0,197,771,3,1,1,118,4,1
203,1277,1500,0,2,5825,0,0,0,1,108,0,1
189,779,757,106,0,1032,0,2,0,1,93,0,1
1341,2,575,0,0,50,0,2,0,1,59,0,1
629,658,1446,146,1,3009,0,2,0,1,100,2,1
267,0,1,0,0,172,0,0,0,1,17,0,1
139,34,110,3,0,299,0,0,0,1,44,2,1
30,34,65,36,0,62,195,0,1,1,44,0,1
673,0,3,0,0,62,0,0,0,1,38,0,1
109,35,73,0,0,4,0,0,0,1,59,0,1
611,9775,10744,1.3513e+05,275,2.4772e+05,1,0,3,1,109,0,1
1635,10,33,0,0,934,0,0,0,1,38,6,1
859,17996,19102,0,85,4011,0,0,0,2,63,0,1
762,3,21,0,0,46,0,0,0,1,49,8,1
345,458,431,4,0,1569,316,0,1,1,118,7,1
90,534,1559,1,0,2441,319,0,1,1,37,0,1
469,1,4,0,0,19,0,0,0,2,80,20,1
1684,3,2,0,0,41,0,0,0,2,64,2,1
1226,17513,10925,53,1632,27357,78,0,1,1,47,0,1
216,999,953,1,2,1702,0,3,0,1,85,4,1
648,458,376,96,1,11679,1,1,2,1,84,3,1
1241,2,3,0,0,31,0,0,0,1,25,0,1
17,135,5,0,0,26,0,0,0,1,19,1,1
829,5018,2922,1204,4,37927,0,0,0,1,82,5,1
12,7,539,20,0,105,71,3,1,1,118,4,1
164,1869,1867,9,0,418,536,0,1,1,118,7,1
125,3,10,0,0,161,0,0,0,1,0,0,1
898,3000,3020,600,1,26909,0,2,1,1,77,1,1
635,0,0,0,0,838,3,0,1,2,70,23,1
94,426,1521,1,0,2641,2231,0,1,1,45,0,1
1221,964,786,795,1,7231,0,2,0,1,57,0,1
643,348,321,246,0,10001,0,2,1,1,73,4,1
112,262,180,3536,0,8897,0,2,0,1,67,1,1
8,156,201,3,0,469,0,2,0,1,108,0,1
1212,1689,2000,8197,1,24967,0,1,0,1,55,6,1
211,1,8,0,0,733,0,0,0,1,39,0,1
311,508,314,32,0,1559,0,1,0,1,96,7,1
1152,0,21,0,0,832,0,0,0,1,54,0,1
101,73,45,32,0,1133,0,0,0,1,74,1,1
1511,32,19,0,0,1170,0,0,0,1,27,0,1
1075,0,8,0,0,114,0,1,0,1,29,0,1
487,836,787,4276,6,21680,0,1,0,1,47,1,1
706,2584,1553,579,0,7452,0,0,0,1,83,6,1
676,0,4,0,0,834,0,0,0,1,67,4,1
34,1,12,0,0,19,0,0,0,2,52,20,1
101,684,1935,1,0,2847,641,0,1,1,39,0,1
1842,0,0,0,0,42,0,0,0,1,50,0,1
1665,132,132,4,2,3159,0,0,0,2,86,22,1
806,3,1,0,0,108,0,1,0,1,28,0,1
579,12,15,10,0,5129,0,0,0,1,110,0,1
35,234,450,0,0,9190,0,0,0,1,109,0,1
1282,4,42,5,0,163,2585,0,1,1,74,4,1
92,492,1607,1,0,2560,2979,0,1,1,46,0,1
714,1250,1464,1408,5,7144,0,1,0,1,59,5,1
246,0,4,0,0,2099,0,0,0,2,50,20,1
69,12,264,0,0,574,0,0,0,2,64,2,1
150,1979,1729,2317,1,757,69,0,1,1,35,0,1
5,241,313,4,0,453,0,2,0,1,76,2,1
83,290,1482,1,0,2131,1814,0,1,1,40,0,1
140,0,1,0,0,10,0,0,0,1,58,2,1
0,0,7,0,0,8,0,0,0,1,48,3,1
78,326,1402,1,2,2107,1517,0,1,1,47,0,1
984,452,500,240,3,3708,0,1,0,1,55,6,1
694,3544,3533,70,2,8991,0,0,0,1,74,1,1
256,1,79,0,0,48,0,1,0,1,32,0,1
405,423,419,197,0,4076,0,2,1,1,69,6,1
138,0,0,0,0,583,0,0,0,1,25,0,1
224,226,109,2,0,9749,286,0,1,1,124,0,1
867,6,904,0,0,2449,0,0,0,1,84,21,1
303,68,102,20,0,281,0,0,0,1,70,3,1
377,962,640,10,0,4862,0,1,1,1,85,4,1
1759,1705,1767,9,76,2425,1,0,1,1,129,2,1
409,146,34,80,0,6671,0,0,1,1,113,0,1
167,749,552,683,1,1724,0,0,0,1,74,1,1
231,146,120,0,0,195,2,0,1,1,24,2,1
1130,152,694,4686,0,2627,1.1509e+05,0,1,1,106,0,1
70,322,1393,1,0,1964,765,0,1,1,38,0,1
7,270,171,3,0,378,0,2,0,1,61,1,1
816,353,251,702,0,13298,0,1,0,1,55,6,1
624,544,290,0,0,35,2,1,1,1,94,0,1
252,6071,6526,2009,152,15963,0,1,0,1,55,6,1
81,320,1526,1,0,2080,974,0,1,1,38,0,1
1029,3182,1986,122,8,50700,0,1,0,1,83,7,1
580,2,473,0,0,71,0,1,0,1,25,0,1
34,8,22,4,0,96,0,0,0,1,74,1,1
602,0,88,0,0,39,0,0,0,1,31,0,1
6,345,158,7,0,408,0,1,0,1,112,0,1
947,74,443,71,1,13486,0,0,1,1,12,0,1
1226,1082,1049,157,85,13594,0,1,0,1,55,6,1
90,472,1566,1,0,2248,50,0,1,1,44,0,1
66,5,1283,68,0,2026,1586,0,6,1,118,4,1
910,954,1964,0,2,4983,0,0,0,1,44,3,1
86,2,400,0,0,918,0,0,0,1,51,8,1
1431,580,638,884,2,16278,0,1,0,1,58,4,1
752,3,123,0,0,404,0,1,0,1,25,0,1
216,219,269,1195,0,4627,0,2,1,1,78,6,1
398,1,2,0,0,679,0,0,0,1,45,5,1
639,658,488,1778,0,5007,2,1,4,1,127,3,1
210,767,596,56,0,7757,0,2,1,1,101,4,1
403,233,394,179,0,2766,0,1,0,1,94,0,1
1510,11,332,0,0,148,0,0,0,2,33,0,1
861,934,785,136,0,2329,0,1,0,1,44,7,1
287,1108,1004,4671,0,22904,0,1,0,1,83,7,1
625,2462,2009,265,0,13029,0,0,0,1,60,4,1
139,66,64,0,0,425,4,0,1,1,65,3,1
832,2,522,0,0,5,0,0,0,2,49,4,1
1002,2659,1966,2681,12,70790,0,1,0,1,98,0,1
88,405,77,403,0,2134,0,0,0,1,59,3,1
49,0,0,0,0,88,0,0,0,1,6,4,1
410,897,829,9005,0,15809,0,1,0,1,53,8,1
485,0,0,0,0,92,0,1,0,1,21,0,1
1379,432,558,0,4,2674,0,0,0,1,8,0,1
136,15,133,0,0,3382,21,0,1,1,71,0,1
1542,0,2,0,0,1132,0,0,0,1,47,0,1
13,26,72,0,0,18,0,0,0,1,51,0,1
901,12790,13329,1143,20,15865,0,1,0,1,109,4,1
614,1,373,0,0,2566,0,0,0,1,28,0,1
94,435,1699,1,0,2518,477,0,1,1,38,0,1
524,484,443,381,3,20358,0,1,0,1,83,2,1
22,68,525,1,0,75,0,0,0,1,100,0,1
833,15,394,2,0,1240,0,0,0,1,87,0,1
89,467,1552,1,0,2421,1069,0,1,1,41,0,1
1288,608,493,41,0,7617,5141,0,1,1,103,4,1
235,66,55,10,0,1911,0,1,0,1,47,1,1
168,1227,964,40,3,46408,0,1,3,1,82,7,1
0,21,21,5,0,91,0,2,0,1,92,2,1
34,3,10,0,0,15,0,0,0,1,53,0,1
520,74,97,4,0,1752,0,2,0,1,89,2,1
62,247,114,9,0,2310,784,0,1,1,118,7,1
84,584,412,4,1,6053,166,0,1,1,118,7,1
250,491,268,90,2,26598,0,0,1,1,101,0,1
868,1360,707,121,4,10342,0,1,1,1,83,5,1
1207,1,235,0,0,2317,0,0,0,1,28,0,1
52,518,692,0,0,382,0,0,0,1,0,0,1
874,493,292,36,0,8158,0,1,0,1,55,6,1
50,83,704,0,0,1181,312,0,1,1,38,0,1
312,1,24,0,0,1806,0,0,0,2,1,0,1
182,613,350,14,0,6253,0,1,0,1,94,14,1
102,487,650,1079,0,4510,0,1,1,1,117,4,1
223,1111,1265,890,1,26566,0,1,0,1,66,4,1
355,5,113,1,0,8622,0,0,0,2,1,0,1
234,778,260,21,0,8206,0,1,0,1,55,6,1
207,622,628,5,0,1797,256,0,1,1,118,7,1
331,0,0,0,0,425,4,0,1,2,94,22,1
803,192,97,23,0,473,0,0,0,1,75,2,1
268,171,146,234,0,6104,0,1,5,1,90,9,1
417,122,182,0,0,879,0,0,0,1,39,0,1
765,1492,1619,246,4,4566,0,0,1,1,86,0,1
1718,5,378,0,0,34,0,0,0,2,68,0,1
654,3175,3288,616,16,46172,0,1,0,1,60,6,1
89,533,1535,1,0,2379,1835,0,1,1,32,0,1
153,260,104,9,0,1906,97,0,1,1,118,7,1
1340,55,87,486,0,231,0,0,0,1,53,0,1
375,265,196,1317,0,7458,1,1,2,1,94,1,1
84,397,1527,1,0,2152,788,0,1,1,45,0,1
1166,186,1159,62,0,1965,171,0,1,1,36,0,1
1629,8,958,0,0,68,0,1,0,1,22,0,1
686,0,0,0,0,133,0,1,0,1,22,0,1
1770,5411,3479,59,77,1.2744e+05,0,1,0,1,55,6,1
449,848,1099,28,1,2610,15328,0,1,1,98,0,1
1008,11,4,0,0,127,0,0,0,1,42,1,1
252,466,1289,5,0,406,3420,0,6,1,118,4,1
98,468,1749,1,0,2325,110,0,1,1,39,0,1
263,1583,1467,548,8,13798,0,1,0,1,55,6,1
442,211,161,114,0,6080,0,1,0,1,55,6,1
275,77,128,61,2,349,0,1,0,1,55,6,1
1347,11,1,0,0,481,0,0,0,1,39,0,1
235,374,442,90,0,2461,69,0,1,1,118,7,1
